fir_id,district,station_id,crime_type,date,time,lat,lon,status,mo,case_summary,bns_sections,accused_ids,victim_id,vehicle,phone_hash,synthetic,data_label
SYN-2026-MNG-0070,Mangaluru,PS-MNG-SYN-10,House Burglary,2024-10-09,09:57,12.95431,74.78917,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1069""]",V-SYN-08069,NA,PH-SYN-05069,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0071,Belagavi,PS-BLG-SYN-11,Motorcycle Theft,2024-10-10,14:10,15.89119,74.52599,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1070""]",V-SYN-08070,NA,PH-SYN-05070,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0072,Kalaburagi,PS-KLB-SYN-12,UPI Fraud,2024-10-11,19:23,17.33721,76.77171,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1071""]",V-SYN-08071,NA,PH-SYN-05071,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0073,Bengaluru South,PS-BLR-SYN-01,Mobile Phone Theft,2024-10-12,06:36,12.88918,77.53614,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1072""]",V-SYN-08072,KA-SYN-03072,PH-SYN-05072,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0074,Mysuru,PS-MYS-SYN-02,Chain Snatching,2024-10-13,11:49,12.3628,76.67628,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1073""]",V-SYN-08073,NA,PH-SYN-05073,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0075,Hubballi-Dharwad,PS-HBL-SYN-03,House Burglary,2024-10-14,16:02,15.39404,75.19667,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1074""]",V-SYN-08074,NA,PH-SYN-05074,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0076,Mangaluru,PS-MNG-SYN-04,Motorcycle Theft,2024-10-15,21:15,12.98085,74.80969,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1075""]",V-SYN-08075,KA-SYN-03075,PH-SYN-05075,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0077,Belagavi,PS-BLG-SYN-05,UPI Fraud,2024-10-16,08:28,15.77822,74.52498,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1076""]",V-SYN-08076,NA,PH-SYN-05076,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0078,Kalaburagi,PS-KLB-SYN-06,Mobile Phone Theft,2024-10-17,13:41,17.3776,76.89864,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1077""]",V-SYN-08077,NA,PH-SYN-05077,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0079,Bengaluru South,PS-BLR-SYN-07,Chain Snatching,2024-10-18,18:54,12.95362,77.66744,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1078""]",V-SYN-08078,NA,PH-SYN-05078,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0080,Mysuru,PS-MYS-SYN-08,House Burglary,2024-10-19,23:07,12.36721,76.66716,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1079""]",V-SYN-08079,NA,PH-SYN-05079,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0081,Hubballi-Dharwad,PS-HBL-SYN-09,Motorcycle Theft,2024-10-20,10:20,15.35973,75.10911,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1080""]",V-SYN-08080,NA,PH-SYN-05080,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0082,Mangaluru,PS-MNG-SYN-10,UPI Fraud,2024-10-21,15:33,12.91411,74.8667,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1081""]",V-SYN-08081,NA,PH-SYN-05081,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0083,Belagavi,PS-BLG-SYN-11,Mobile Phone Theft,2024-10-22,20:46,15.78215,74.51503,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1082""]",V-SYN-08082,NA,PH-SYN-05082,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0084,Kalaburagi,PS-KLB-SYN-12,Chain Snatching,2024-10-23,07:59,17.28077,76.85942,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1083""]",V-SYN-08083,NA,PH-SYN-05083,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0085,Bengaluru South,PS-BLR-SYN-01,House Burglary,2024-10-24,12:12,12.95705,77.55834,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1084""]",V-SYN-08084,NA,PH-SYN-05084,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0086,Mysuru,PS-MYS-SYN-02,Motorcycle Theft,2024-10-25,22:25,12.34652,76.58056,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-CCD4CBC4""]",V-SYN-08085,NA,PH-SYN-B44ABBFE,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0087,Hubballi-Dharwad,PS-HBL-SYN-03,UPI Fraud,2024-10-26,22:38,15.37956,75.07067,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1086""]",V-SYN-08086,NA,PH-SYN-05086,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0088,Mangaluru,PS-MNG-SYN-04,Mobile Phone Theft,2024-10-27,09:51,12.97261,74.82868,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1087""]",V-SYN-08087,KA-SYN-03087,PH-SYN-05087,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0089,Belagavi,PS-BLG-SYN-05,Chain Snatching,2024-10-28,14:04,15.82145,74.53199,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1088""]",V-SYN-08088,NA,PH-SYN-05088,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0090,Kalaburagi,PS-KLB-SYN-06,House Burglary,2024-10-29,19:17,17.2956,76.86847,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1089""]",V-SYN-08089,NA,PH-SYN-05089,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0091,Bengaluru South,PS-BLR-SYN-07,Motorcycle Theft,2024-10-30,06:30,12.85573,77.60759,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1090""]",V-SYN-08090,KA-SYN-03090,PH-SYN-05090,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0092,Mysuru,PS-MYS-SYN-08,UPI Fraud,2024-10-31,11:43,12.24345,76.68163,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1091""]",V-SYN-08091,NA,PH-SYN-05091,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0093,Hubballi-Dharwad,PS-HBL-SYN-09,Mobile Phone Theft,2024-11-01,16:56,15.43025,75.18551,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1092""]",V-SYN-08092,NA,PH-SYN-05092,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0094,Mangaluru,PS-MNG-SYN-10,Chain Snatching,2024-11-02,21:09,12.9329,74.89975,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1093""]",V-SYN-08093,NA,PH-SYN-05093,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0095,Belagavi,PS-BLG-SYN-11,House Burglary,2024-11-03,08:22,15.83805,74.47294,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1094""]",V-SYN-08094,NA,PH-SYN-05094,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0096,Kalaburagi,PS-KLB-SYN-12,Motorcycle Theft,2024-11-04,13:35,17.38023,76.89108,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1095""]",V-SYN-08095,NA,PH-SYN-05095,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0097,Bengaluru South,PS-BLR-SYN-01,UPI Fraud,2024-11-05,18:48,12.9169,77.56647,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1096""]",V-SYN-08096,NA,PH-SYN-05096,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0098,Mysuru,PS-MYS-SYN-02,Mobile Phone Theft,2024-11-06,23:01,12.26309,76.66288,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1097""]",V-SYN-08097,NA,PH-SYN-05097,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0099,Hubballi-Dharwad,PS-HBL-SYN-03,Chain Snatching,2024-11-07,10:14,15.32218,75.10338,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1098""]",V-SYN-08098,NA,PH-SYN-05098,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0100,Mangaluru,PS-MNG-SYN-04,House Burglary,2024-11-08,15:27,12.85774,74.8261,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1099""]",V-SYN-08099,NA,PH-SYN-05099,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0101,Belagavi,PS-BLG-SYN-05,Motorcycle Theft,2024-11-09,20:40,15.81239,74.54182,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1100""]",V-SYN-08100,NA,PH-SYN-05100,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0102,Kalaburagi,PS-KLB-SYN-06,UPI Fraud,2024-11-10,07:53,17.35373,76.82634,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1101""]",V-SYN-08101,NA,PH-SYN-05101,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0103,Bengaluru South,PS-BLR-SYN-07,Motorcycle Theft,2024-11-11,21:06,12.8757,77.66279,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-D49B3EA9""]",V-SYN-08102,KA-SYN-03102,PH-SYN-B47FC863,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0104,Mysuru,PS-MYS-SYN-08,Chain Snatching,2024-11-12,17:19,12.29781,76.58364,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1103""]",V-SYN-08103,NA,PH-SYN-05103,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0105,Hubballi-Dharwad,PS-HBL-SYN-09,House Burglary,2024-11-13,22:32,15.43238,75.17434,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1104""]",V-SYN-08104,NA,PH-SYN-05104,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0106,Mangaluru,PS-MNG-SYN-10,Motorcycle Theft,2024-11-14,09:45,12.91616,74.89575,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1105""]",V-SYN-08105,KA-SYN-03105,PH-SYN-05105,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0107,Belagavi,PS-BLG-SYN-11,UPI Fraud,2024-11-15,14:58,15.89537,74.46762,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1106""]",V-SYN-08106,NA,PH-SYN-05106,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0108,Kalaburagi,PS-KLB-SYN-12,Mobile Phone Theft,2024-11-16,19:11,17.38902,76.80686,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1107""]",V-SYN-08107,NA,PH-SYN-05107,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0109,Bengaluru South,PS-BLR-SYN-01,Chain Snatching,2024-11-17,06:24,12.87727,77.65147,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1108""]",V-SYN-08108,NA,PH-SYN-05108,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0110,Mysuru,PS-MYS-SYN-02,House Burglary,2024-11-18,11:37,12.27691,76.58858,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1109""]",V-SYN-08109,NA,PH-SYN-05109,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0111,Hubballi-Dharwad,PS-HBL-SYN-03,Motorcycle Theft,2024-11-19,16:50,15.3762,75.06538,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1110""]",V-SYN-08110,NA,PH-SYN-05110,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0112,Mangaluru,PS-MNG-SYN-04,UPI Fraud,2024-11-20,21:03,12.92823,74.80226,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1111""]",V-SYN-08111,NA,PH-SYN-05111,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0113,Belagavi,PS-BLG-SYN-05,Mobile Phone Theft,2024-11-21,08:16,15.79833,74.45938,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1112""]",V-SYN-08112,NA,PH-SYN-05112,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0114,Kalaburagi,PS-KLB-SYN-06,Chain Snatching,2024-11-22,13:29,17.37906,76.87848,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1113""]",V-SYN-08113,NA,PH-SYN-05113,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0115,Bengaluru South,PS-BLR-SYN-07,House Burglary,2024-11-23,18:42,12.88295,77.65438,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1114""]",V-SYN-08114,NA,PH-SYN-05114,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0116,Mysuru,PS-MYS-SYN-08,Motorcycle Theft,2024-11-24,23:55,12.24452,76.67162,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1115""]",V-SYN-08115,NA,PH-SYN-05115,true,SYNTHETIC DEMO DATA
